t,u
1.149000000000000021e+01,7.651776887970797025e-01
1.149749999999999872e+01,7.656429751695998931e-01
1.150499999999999901e+01,7.660987328442520061e-01
1.151249999999999929e+01,7.665447636375551932e-01
1.151999999999999957e+01,7.669808825264804453e-01
1.152749999999999986e+01,7.674069252711961386e-01
1.153500000000000014e+01,7.678227551825325126e-01
1.154250000000000043e+01,7.682282687127157672e-01
1.154999999999999893e+01,7.686233996485695164e-01
1.155749999999999922e+01,7.690081217924538137e-01
1.156499999999999950e+01,7.693824501194375109e-01
1.157249999999999979e+01,7.697464404921607883e-01
1.158000000000000007e+01,7.701001880920358422e-01
1.158750000000000036e+01,7.704438247827011255e-01
1.159499999999999886e+01,7.707775156573822839e-01
1.160249999999999915e+01,7.711014550359528430e-01
1.160999999999999943e+01,7.714158621718234521e-01
1.161749999999999972e+01,7.717209769064962144e-01
1.162500000000000000e+01,7.720170554745752201e-01
1.163250000000000028e+01,7.723043666187963119e-01
1.163999999999999879e+01,7.725831881275170288e-01
1.164749999999999908e+01,7.728538038603016691e-01
1.165499999999999936e+01,7.731165012840486295e-01
1.166249999999999964e+01,7.733715695051363026e-01
1.166999999999999993e+01,7.736192977540705673e-01
1.167750000000000021e+01,7.738599742586156349e-01
1.168499999999999872e+01,7.740938854295448257e-01
1.169249999999999901e+01,7.743213152789735210e-01
1.169999999999999929e+01,7.745425449935906537e-01
1.170749999999999957e+01,7.747578525923441983e-01
1.171499999999999986e+01,7.749675126087175459e-01
1.172250000000000014e+01,7.751717957499213441e-01
1.173000000000000043e+01,7.753709684979703809e-01
1.173749999999999893e+01,7.755652926294791527e-01
1.174499999999999922e+01,7.757550246416377027e-01
1.175249999999999950e+01,7.759404150806774592e-01
1.175999999999999979e+01,7.761217077763820082e-01
1.176750000000000007e+01,7.762991389919786656e-01
1.177500000000000036e+01,7.764729365033651298e-01
