t,u_nominal control,u_SAA control
5.447188500000000033e+01,8.536194116167788337e+00,1.123745488606643406e+01
5.450247000000000241e+01,8.550562689774359626e+00,1.126321732117423124e+01
5.453305500000000450e+01,8.564933696548443720e+00,1.128994292007159750e+01
5.456363999999999947e+01,8.579310777608840866e+00,1.131698546700137875e+01
5.459422500000000156e+01,8.593724236931743476e+00,1.134303810893534248e+01
5.462481000000000364e+01,8.608168517960292476e+00,1.136653131924783722e+01
5.465539499999999862e+01,8.622619761067435107e+00,1.138679876591856832e+01
5.468598000000000070e+01,8.637081378119821906e+00,1.140676226360008272e+01
5.471656500000000278e+01,8.651539569031625021e+00,1.143834265199388156e+01
5.474715000000000487e+01,8.665997198982196892e+00,1.151086906049727254e+01
5.477773499999999984e+01,8.680416579536148092e+00,1.167039990754874346e+01
5.480832000000000193e+01,8.694804457861240010e+00,1.188106787097500039e+01
5.483890500000000401e+01,8.709167869472839385e+00,1.195110543346292964e+01
5.486948999999999899e+01,8.723537182832103554e+00,1.197608703299412092e+01
5.490007500000000107e+01,8.737916771615035216e+00,1.198582949191727565e+01
5.493066000000000315e+01,8.752314751566769857e+00,1.199049571344034604e+01
5.496124500000000523e+01,8.766743689387647365e+00,1.199323651198784191e+01
5.499183000000000021e+01,8.781212461695476534e+00,1.199495141516074170e+01
5.502241500000000229e+01,8.795784693525424913e+00,1.199607477455401394e+01
5.505300000000000438e+01,8.810479648109305728e+00,1.199685214792275723e+01
5.508358499999999935e+01,8.825294199758957348e+00,1.199741125927498864e+01
5.511417000000000144e+01,8.840354095144530078e+00,1.199782747197975219e+01
5.514475500000000352e+01,8.855528757871923062e+00,1.199814510271386325e+01
5.517533999999999850e+01,8.870710596058319908e+00,1.199839267980743251e+01
5.520592500000000058e+01,8.885802644645746540e+00,1.199858920839481868e+01
5.523651000000000266e+01,8.900760494842435477e+00,1.199874774112139164e+01
5.526709500000000475e+01,8.915552764804871799e+00,1.199887740176554551e+01
5.529767999999999972e+01,8.930191529728807254e+00,1.199898476541036629e+01
5.532826500000000181e+01,8.944727135438292009e+00,1.199907463011984632e+01
5.535885000000000389e+01,8.959277230322614471e+00,1.199915055961387544e+01
5.538943499999999887e+01,8.974110875132598864e+00,1.199921524028749431e+01
5.542002000000000095e+01,8.989459070585379408e+00,1.199927072918909232e+01
5.545060500000000303e+01,9.005543678181771483e+00,1.199931862029302465e+01
5.548119000000000511e+01,9.022369098653504338e+00,1.199936016292646102e+01
5.551177500000000009e+01,9.039610479438787038e+00,1.199939634817533829e+01
5.554236000000000217e+01,9.056347095944678571e+00,1.199942796672606171e+01
5.557294500000000426e+01,9.071233944112746528e+00,1.199945565699148808e+01
5.560352999999999923e+01,9.083411436334436928e+00,1.199947993542745195e+01
5.563411500000000132e+01,9.093727400562723773e+00,1.199950122250303686e+01
5.566470000000000340e+01,9.105208516778180439e+00,1.199951986145642557e+01
5.569528500000000548e+01,9.121643249976246537e+00,1.199953613198948688e+01
5.572587000000000046e+01,9.156970437767832038e+00,1.199955026091863886e+01
5.575645500000000254e+01,9.212283906065023231e+00,1.199956243077776996e+01
5.578704000000000462e+01,9.141307755511055788e+00,1.199957278516236236e+01
5.581762499999999960e+01,9.169399251920433258e+00,1.199958143364460561e+01
5.584821000000000168e+01,9.199082385110342486e+00,1.199958845408780839e+01
5.587879500000000377e+01,9.224331775244909437e+00,1.199959389444283708e+01
5.590937999999999874e+01,9.251620492257995210e+00,1.199959777270599659e+01
5.593996500000000083e+01,9.266960474631190436e+00,1.199960007568288312e+01
5.597055000000000291e+01,9.262970650379390491e+00,1.199960075606291987e+01
5.600113500000000499e+01,9.269632162498318451e+00,1.199959972736581726e+01
5.603171999999999997e+01,9.279890370462764437e+00,1.199959685621455563e+01
5.606230500000000205e+01,9.307640978054662284e+00,1.199959195064174011e+01
5.609289000000000414e+01,9.356861334381314066e+00,1.199958474287341481e+01
5.612347499999999911e+01,9.353751894267293920e+00,1.199957486350001190e+01
5.615406000000000120e+01,9.364946244653365781e+00,1.199956180275803064e+01
5.618464500000000328e+01,9.335861262036187824e+00,1.199954484964191437e+01
5.621523000000000536e+01,9.382355270288114113e+00,1.199952299553089219e+01
5.624581500000000034e+01,9.411157213749326900e+00,1.199949477309099954e+01
5.627640000000000242e+01,9.437266930837736822e+00,1.199945797673047210e+01
5.630698500000000450e+01,9.443401903723719570e+00,1.199940914563959815e+01
5.633756999999999948e+01,9.450782251363806452e+00,1.199934254395068578e+01
5.636815500000000156e+01,9.463097316211086962e+00,1.199924793368813702e+01
5.639874000000000365e+01,9.479845549793031623e+00,1.199910514006276863e+01
5.642932499999999862e+01,9.498750495833384377e+00,1.199886814886618325e+01
5.645991000000000071e+01,9.517393073348568322e+00,1.199840477734411159e+01
5.649049500000000279e+01,9.535359488934069816e+00,1.199712188342922481e+01
5.652108000000000487e+01,9.553684018378310938e+00,1.197895564721826922e+01
5.655166499999999985e+01,9.572388591902072363e+00,2.910530292120687163e-03
5.658225000000000193e+01,9.589298063402134531e+00,9.447045376908365030e-04
5.661283500000000402e+01,9.601725899332517855e+00,4.438808129246017242e-04
5.664341999999999899e+01,9.610877578857332182e+00,2.453566531113156941e-04
5.667400500000000108e+01,9.623842585343053813e+00,1.483272220599137967e-04
5.670459000000000316e+01,9.645452343149074181e+00,9.475993809962142650e-05
5.673517500000000524e+01,9.668875321634807563e+00,6.309951949856080079e-05
5.676576000000000022e+01,9.685267483586923021e+00,4.405750379111159266e-05
5.679634500000000230e+01,9.713942667186547197e+00,3.276232566585445460e-05
5.682693000000000438e+01,9.729023240562648667e+00,2.577736069512563037e-05
5.685751499999999936e+01,9.708203585496073984e+00,2.076716102416734750e-05
5.688810000000000144e+01,9.730745290196772146e+00,1.694392454735439254e-05
5.691868500000000353e+01,9.776141139741488573e+00,1.410976138358275633e-05
5.694926999999999850e+01,9.779846364548241411e+00,1.190788118373119525e-05
5.697985500000000059e+01,9.795174570850532447e+00,1.007045513706882288e-05
5.701044000000000267e+01,9.813637837926279417e+00,8.535467339698131392e-06
5.704102500000000475e+01,9.824617022460746085e+00,7.316225063761979304e-06
5.707160999999999973e+01,9.838169348801033109e+00,6.468594778946975745e-06
5.710219500000000181e+01,9.856416584180287543e+00,5.942305653099528824e-06
5.713278000000000389e+01,9.870631742084793103e+00,5.607077071199755365e-06
5.716336499999999887e+01,9.888276591557856321e+00,5.373000403073715514e-06
5.719395000000000095e+01,9.912980676871777419e+00,5.194888657903262228e-06
5.722453500000000304e+01,9.929785467106947650e+00,5.038337316232105611e-06
5.725512000000000512e+01,9.940269508269679477e+00,4.869765973784974728e-06
5.728570500000000010e+01,9.950304699999561464e+00,4.673505250560007792e-06
5.731629000000000218e+01,9.962456844648917453e+00,4.449051331078596243e-06
5.734687500000000426e+01,9.979628264027191165e+00,4.213510227330139050e-06
5.737745999999999924e+01,1.000912879580504011e+01,3.992347806087524623e-06
5.740804500000000132e+01,1.006000136489297070e+01,3.795265545467833406e-06
5.743863000000000341e+01,1.008615828359100952e+01,3.610043134720824335e-06
5.746921500000000549e+01,9.919272900363743872e+00,3.424393650752393777e-06
5.749980000000000047e+01,1.016460261190961845e+01,3.237066990955610926e-06
5.753038500000000255e+01,1.013426796746320768e+01,3.048733849798753336e-06
5.756097000000000463e+01,9.990872864986918955e+00,2.856683622756745367e-06
5.759155499999999961e+01,1.016916568209973093e+01,2.667648883330681728e-06
5.762214000000000169e+01,1.018219549067694985e+01,2.487885030266898860e-06
5.765272500000000377e+01,1.018444959011758755e+01,2.312977597861876427e-06
5.768330999999999875e+01,1.015300038419926132e+01,2.144104024263340983e-06
5.771389500000000083e+01,1.017659663076746668e+01,1.990326631439996311e-06
5.774448000000000292e+01,1.025367283771353222e+01,1.854178996576506726e-06
5.777506500000000500e+01,1.028515335493367466e+01,1.730186080513406023e-06
5.780564999999999998e+01,1.013100953720056552e+01,1.617931821419078151e-06
5.783623500000000206e+01,1.032161756773022709e+01,1.520878693371381616e-06
5.786682000000000414e+01,1.029594854642459723e+01,1.437249526760109430e-06
5.789740499999999912e+01,1.029224272816571073e+01,1.365067691189861028e-06
5.792799000000000120e+01,1.031789946824911119e+01,1.305535217554123650e-06
5.795857500000000329e+01,1.032669997441688459e+01,1.257069027135327050e-06
5.798916000000000537e+01,1.037463605976513037e+01,1.214330618054784675e-06
5.801974500000000035e+01,1.036050058723242095e+01,1.173895418320307837e-06
5.805033000000000243e+01,1.039736334329942835e+01,1.135591355772550016e-06
5.808091500000000451e+01,1.039405682763325878e+01,1.099692762431089619e-06
5.811149999999999949e+01,1.039004918496611651e+01,1.065446961646532403e-06
5.814208500000000157e+01,1.044512550024643183e+01,1.031223193522084355e-06
5.817267000000000365e+01,1.048068060215154773e+01,9.959482816809382359e-07
5.820325499999999863e+01,1.045757280350875718e+01,9.606040119626059379e-07
5.823384000000000071e+01,1.046186263887291545e+01,9.263316964311288863e-07
5.826442500000000280e+01,1.050216986912185213e+01,8.931907337950878361e-07
5.829501000000000488e+01,1.058331543662794694e+01,8.611412360947653884e-07
5.832559499999999986e+01,1.067496470367094474e+01,8.300918557900534605e-07
5.835618000000000194e+01,1.047996990091267833e+01,7.991518121217481891e-07
5.838676500000000402e+01,1.034560389758849119e+01,7.678793475004501781e-07
5.841734999999999900e+01,1.060814949157829723e+01,7.377358890094046104e-07
5.844793500000000108e+01,1.079283217127999350e+01,7.115969366948592386e-07
5.847852000000000317e+01,1.066457846105777207e+01,6.911957472226107137e-07
5.850910500000000525e+01,1.060958926949896330e+01,6.757363847560606558e-07
5.853969000000000023e+01,1.062171578391487969e+01,6.636438943996506546e-07
5.857027500000000231e+01,1.065531200821463464e+01,6.535987635850788388e-07
5.860086000000000439e+01,1.070747460920948591e+01,6.447540957195855954e-07
5.863144499999999937e+01,1.073707533956842219e+01,6.366121871667515911e-07
5.866203000000000145e+01,1.074563767075787268e+01,6.289560794830166796e-07
5.869261500000000353e+01,1.075661245677283873e+01,6.218120955728975732e-07
5.872320000000000562e+01,1.077339709523193001e+01,6.152123307625653356e-07
5.875378500000000059e+01,1.079823077365394290e+01,6.087473968684254777e-07
5.878437000000000268e+01,1.082649391703327701e+01,6.017107685673658417e-07
5.881495500000000476e+01,1.084132068151494543e+01,5.938019201789027949e-07
5.884553999999999974e+01,1.084474971205958127e+01,5.852465307311097537e-07
5.887612500000000182e+01,1.085620045253947907e+01,5.764580287696120266e-07
5.890671000000000390e+01,1.087979047674279443e+01,5.677509443894846170e-07
5.893729499999999888e+01,1.090679509996807539e+01,5.593147679637620063e-07
5.896788000000000096e+01,1.093238563582773715e+01,5.510597250686810519e-07
5.899846500000000304e+01,1.095167142257581716e+01,5.425527489536843614e-07
5.902905000000000513e+01,1.095721889302534358e+01,5.333992210125827588e-07
5.905963500000000010e+01,1.095141371291581045e+01,5.236751954756924079e-07
5.909022000000000219e+01,1.095570996749126103e+01,5.139180735047406698e-07
5.912080500000000427e+01,1.099396571476825279e+01,5.049188782176733894e-07
5.915138999999999925e+01,1.106735713509211827e+01,4.973168512142802983e-07
5.918197500000000133e+01,1.109251928224477979e+01,4.909880347569753917e-07
5.921256000000000341e+01,1.106872298440688596e+01,4.853482244709484705e-07
5.924314500000000550e+01,1.105995470337098396e+01,4.802283018679966261e-07
5.927373000000000047e+01,1.108673585869625633e+01,4.757729359174334394e-07
5.930431500000000256e+01,1.111893653404903226e+01,4.719561656967626426e-07
5.933490000000000464e+01,1.112875643678676418e+01,4.686635830794217165e-07
5.936548499999999962e+01,1.111367835217249578e+01,4.658308869039374354e-07
5.939607000000000170e+01,1.111561581143844890e+01,4.632559600456019672e-07
5.942665500000000378e+01,1.115296902883745389e+01,4.606025929565095345e-07
5.945723999999999876e+01,1.122074585045561079e+01,4.576572501430440787e-07
5.948782500000000084e+01,1.135330950567813346e+01,4.544467792675064103e-07
5.951841000000000292e+01,1.151443206900289695e+01,4.511632858172788797e-07
5.954899500000000501e+01,1.166000004908677568e+01,4.479175573626566093e-07
5.957957999999999998e+01,1.158247505430304436e+01,4.446332457085982735e-07
5.961016500000000207e+01,1.045644656979307108e+01,4.412068645652961548e-07
5.964075000000000415e+01,7.140583042470034947e+00,4.375140119245128472e-07
5.967133499999999913e+01,7.786866901953445018e-03,4.333664147062088333e-07
5.970192000000000121e+01,1.876062492978407183e-03,4.287020131225564730e-07
5.973250500000000329e+01,7.990357702614347361e-04,4.236927856934777805e-07
5.976309000000000538e+01,4.330744507652793045e-04,4.186505085470349438e-07
5.979367500000000035e+01,2.679182530587940992e-04,4.138518147319586303e-07
5.982426000000000244e+01,1.801748644678894025e-04,4.093455922319234911e-07
5.985484500000000452e+01,1.283140669605262673e-04,4.049223173447414463e-07
5.988542999999999950e+01,9.526637940378590065e-05,4.003490645226197530e-07
5.991601500000000158e+01,7.299609106161032311e-05,3.956003306807019358e-07
5.994660000000000366e+01,5.732640830783462506e-05,3.908539348464077965e-07
5.997718499999999864e+01,4.591589380103480895e-05,3.863821765228478702e-07
6.000777000000000072e+01,3.737136610113582166e-05,3.824860413422687204e-07
6.003835500000000280e+01,3.082289310618610361e-05,3.793950473269334379e-07
6.006894000000000489e+01,2.570517509647250319e-05,3.771071075701404254e-07
6.009952499999999986e+01,2.163834860426896823e-05,3.753102226952277041e-07
6.013011000000000195e+01,1.835975873055182075e-05,3.736214760646522651e-07
6.016069500000000403e+01,1.568326097546278306e-05,3.718284255618949947e-07
6.019127999999999901e+01,1.347406842865164756e-05,3.699193237947183386e-07
6.022186500000000109e+01,1.163272011187718332e-05,3.679906020785274865e-07
6.025245000000000317e+01,1.008458292489489653e-05,3.660704152915024365e-07
6.028303500000000525e+01,8.772810837877805995e-06,3.640570200290001667e-07
6.031362000000000023e+01,7.653521117110856199e-06,3.618779081616869331e-07
6.034420500000000231e+01,6.692425756480454363e-06,3.596208256449425477e-07
6.037479000000000440e+01,5.862438269137155590e-06,3.574694699552035183e-07
6.040537499999999937e+01,5.141946708514747301e-06,3.555441709585271052e-07
6.043596000000000146e+01,4.513549662939563685e-06,3.538390446328980654e-07
6.046654500000000354e+01,3.963119083159815731e-06,3.522799183377639654e-07
6.049713000000000562e+01,3.479097206007973645e-06,3.508310117421901077e-07
6.052771500000000060e+01,3.051963428499785081e-06,3.495317037710396566e-07
6.055830000000000268e+01,2.673826146638888051e-06,3.483815472699973638e-07
6.058888500000000477e+01,2.338107626015100091e-06,3.472785310292503126e-07
6.061946999999999974e+01,2.039299012900173590e-06,3.461217124628196972e-07
6.065005500000000183e+01,1.772768976188579077e-06,3.449161894610781897e-07
6.068064000000000391e+01,1.534614089287826095e-06,3.437879862880506366e-07
6.071122499999999889e+01,1.321542542772063461e-06,3.428677437102936832e-07
6.074181000000000097e+01,1.130785604873297868e-06,3.421451279906427066e-07
6.077239500000000305e+01,9.600338618765076071e-07,3.415028193415338381e-07
6.080298000000000513e+01,8.073981963624692318e-07,3.408369496953440341e-07
6.083356500000000011e+01,6.713994299005325905e-07,3.400808442634547251e-07
6.086415000000000219e+01,5.509965126151714923e-07,3.391828183903525418e-07
6.089473500000000428e+01,4.456710597729148875e-07,3.380888565847754114e-07
6.092531999999999925e+01,3.555868288367512952e-07,3.367326972950306955e-07
6.095590500000000134e+01,2.817788246850840544e-07,3.350199850875546625e-07
6.098649000000000342e+01,2.259788737872550039e-07,3.327413587487638406e-07
6.101707500000000550e+01,1.889187012553718307e-07,3.292057052822972400e-07
6.104766000000000048e+01,1.671960334235697285e-07,3.222140634756935902e-07
6.107824500000000256e+01,1.520240896688805479e-07,3.058602121249930408e-07
6.110883000000000465e+01,1.308714890853767998e-07,2.677814256584569573e-07
6.113941499999999962e+01,9.390093433344629910e-08,1.955904483892134958e-07
