t,u
7.687500000000000000e+00,1.470086945836755365e+00
7.694999999999999396e+00,1.473309785964100893e+00
7.702499999999999680e+00,1.476516149531590161e+00
7.709999999999999964e+00,1.479705075702317130e+00
7.717499999999999361e+00,1.482875670250151323e+00
7.724999999999999645e+00,1.486027115952956112e+00
7.732499999999999929e+00,1.489158683500702463e+00
7.739999999999999325e+00,1.492269742916826569e+00
7.747499999999999609e+00,1.495359775473501740e+00
7.754999999999999893e+00,1.498428386091673614e+00
7.762499999999999289e+00,1.501475316204715860e+00
7.769999999999999574e+00,1.504500457060567564e+00
7.777499999999999858e+00,1.507503863435326608e+00
7.785000000000000142e+00,1.510485767718761529e+00
7.792499999999999538e+00,1.513446594334103334e+00
7.799999999999999822e+00,1.516386974438536095e+00
7.807500000000000107e+00,1.519307760853760847e+00
7.814999999999999503e+00,1.522210043151215997e+00
7.822499999999999787e+00,1.525095162827688089e+00
7.830000000000000071e+00,1.527964728479154211e+00
7.837499999999999467e+00,1.530820630878973354e+00
7.844999999999999751e+00,1.533665057852354963e+00
7.852500000000000036e+00,1.536500508823775313e+00
7.859999999999999432e+00,1.539329808904624342e+00
7.867499999999999716e+00,1.542156122368903981e+00
7.875000000000000000e+00,1.544982965348667303e+00
7.882499999999999396e+00,1.547814217567321737e+00
7.889999999999999680e+00,1.550654132905280758e+00
7.897499999999999964e+00,1.553507348580502878e+00
7.904999999999999361e+00,1.556378892689192606e+00
7.912499999999999645e+00,1.559274189856894255e+00
7.919999999999999929e+00,1.562199064702500362e+00
7.927499999999999325e+00,1.565159742811470966e+00
7.934999999999999609e+00,1.568162848886196059e+00
